hour,pv_kwh_per_kw,wind_kwh_per_kw,day_ahead_eur_per_mwh,co2_eur_per_t,section13k_kwh
5190,0.0287034191015843,0.233923149393716,77.7,69.76,0.0
5191,0.101927132018316,0.229057975429929,73.2,69.76,0.0
5192,0.128721502078339,0.0679643057462968,63.93,69.76,0.0
5193,0.13012450733868,0.0265620181017956,28.11,69.76,0.0
5194,0.100935159936135,0.0,8.05,69.76,0.0
5195,0.136502780927661,0.0141262594778196,2.05,69.76,0.0
5196,0.289640484373252,0.0141262594778196,0.06,69.76,0.0
5197,0.240395727440215,0.02,-0.04,69.76,0.0
5198,0.526352188055793,0.01,-2.16,69.76,0.0
5199,0.282018264100501,0.0,-0.01,69.76,0.0
5200,0.403515855251407,0.0,1.0,69.76,0.0
5201,0.246529866586595,0.0,22.46,69.76,0.0
5202,0.0955139255710475,0.0,73.17,69.76,0.0
5203,0.0154497564175512,0.0065620181017956,105.66,69.76,0.0
5204,0.0,0.0175642413760239,119.92,69.76,0.0
5205,0.0,0.0441262594778196,124.99,69.76,0.0
5206,0.0,0.10252720503338,112.94,69.76,0.0
5207,0.0,0.251962449632605,104.83,69.76,0.0
5208,0.0,0.321642160653827,103.08,69.76,0.0
5209,0.0,0.295331780322383,85.32,69.76,0.0
5210,0.0,0.225306047837112,82.3,69.76,0.0
5211,0.0,0.235299704552947,85.35,69.76,0.0
5212,0.0,0.104519980563927,83.59,69.76,0.0
5213,0.0047391507491711,0.0928411507279934,97.24,69.76,0.0
5214,0.0400434227495941,0.076967410205813,118.98,69.76,0.0
5215,0.186702595588572,0.101125745453068,136.75,69.76,0.0
5216,0.271097173108808,0.0438123137832065,113.97,69.76,0.0
5217,0.30020109795357,0.0,102.83,69.76,0.0
5218,0.310410167891357,0.0,74.5,69.76,0.0
5219,0.176056491784678,0.0465620181017956,64.3,69.76,0.0
5220,0.134423048880223,0.0,57.12,69.76,0.0
5221,0.23148258731074,0.0,42.05,69.76,0.0
5222,0.193270869850972,0.0,36.35,69.76,0.0
5223,0.283510778803903,0.0,51.43,69.76,0.0
5224,0.254292706339116,0.0,70.1,69.76,0.0
5225,0.0808855861972117,0.0286891587649032,85.4,69.76,0.0
5226,0.0396041627107348,0.0597117867906576,108.97,69.76,0.0
5227,0.0058204958714968,0.12077972398902,152.76,69.76,0.0
5228,0.0,0.127644016767519,250.01,69.76,0.0
5229,0.0,0.166685540280636,170.93,69.76,0.0
5230,0.0,0.203929492677881,120.3,69.76,0.0
5231,0.0,0.252182011633521,102.92,69.76,0.0
5232,0.0,0.409980798285126,103.09,69.76,0.0
5233,0.0,0.525816947817895,95.57,69.76,0.0
5234,0.0,0.623138097670952,89.24,69.76,0.0
5235,0.0,0.455694253703244,85.24,69.76,0.0
5236,0.0,0.289458039800202,85.76,69.76,0.0
5237,0.0029909663179032,0.0952832526361345,95.77,69.76,0.0
5238,0.0201724219851399,0.0286891587649032,123.86,69.76,0.0
5239,0.0507661530894381,0.0065620181017956,126.04,69.76,0.0
5240,0.156498209305914,0.0745949750565193,85.29,69.76,0.0
5241,0.358737227980787,0.259557938713876,74.51,69.76,0.0
5242,0.205502223093725,0.381328214959214,36.04,69.76,0.0
5243,0.281953661449741,0.602799153812142,21.43,69.76,0.0
5244,0.315902353916993,0.530017373724117,15.86,69.76,0.0
5245,0.222513105628827,0.602399089441869,2.95,69.76,0.0
5246,0.139464561093532,0.362304705748172,4.79,69.76,0.0
5247,0.273435226827979,0.200534429502833,19.44,69.76,0.0
5248,0.390343763541417,0.129846151923218,39.71,69.76,0.0
5249,0.185773392878642,0.198775277440563,82.19,69.76,0.0
5250,0.0322309411667354,0.135965186931585,106.29,69.76,0.0
5251,0.0048649498527015,0.275331780322383,174.58,69.76,0.0
5252,0.0,0.256984877673046,230.85,69.76,0.0
5253,0.0,0.388207584755494,170.45,69.76,0.0
5254,0.0,0.447476388452723,118.54,69.76,0.0
5255,0.0,0.505722564124197,100.03,69.76,0.0
5256,0.0,0.569326986924398,91.39,69.76,0.0
5257,0.0,0.599654994086372,83.24,69.76,0.0
5258,0.0,0.640418266158579,79.29,69.76,0.0
5259,0.0,0.734169365687207,83.24,69.76,0.0
5260,0.0,0.68445757889655,86.43,69.76,0.0
5261,0.0062148789115643,0.626205059940911,104.36,69.76,0.0
5262,0.035255944125928,0.56827282996405,126.07,69.76,0.0
5263,0.0885470310792622,0.751610084884391,127.98,69.76,0.0
5264,0.0815139897729524,0.814366132487145,109.06,69.76,0.0
5265,0.113101023623103,0.814366132487145,88.91,69.76,0.0
5266,0.15909193703739,0.70100241076046,73.56,69.76,0.0
5267,0.213603698961441,0.78780411438535,62.49,69.76,0.0
5268,0.435778853748827,0.836358908017692,42.14,69.76,0.0
5269,0.559111886836796,0.853998143886308,35.05,69.76,0.0
5270,0.489849888403143,0.849403168829789,51.19,69.76,0.0
5271,0.510221823516787,0.801216363798283,69.28,69.76,0.0
5272,0.40719558328629,0.794366132487145,85.74,69.76,0.0
5273,0.245496536170972,0.75967511760855,105.2,69.76,0.0
5274,0.0896614789586305,0.564788992058396,106.41,69.76,0.0
5275,0.0121541942896131,0.44120258356027,119.75,69.76,0.0
5276,0.0,0.400514305980655,149.28,69.76,0.0
5277,0.0,0.280799941254314,134.25,69.76,0.0
5278,0.0,0.188369697850314,112.74,69.76,0.0
5279,0.0,0.160465778294406,102.78,69.76,0.0
5280,0.0,0.177053528881473,96.43,69.76,0.0
5281,0.0,0.165582590028545,88.06,69.76,0.0
5282,0.0,0.185268644333932,87.36,69.76,0.0
5283,0.0,0.213615546983268,88.06,69.76,0.0
5284,0.0,0.197367474576086,88.27,69.76,0.0
5285,0.0154474708543966,0.20493171595211,96.11,69.76,0.0
5286,0.0964474549393868,0.142772499519567,110.93,69.76,0.0
5287,0.145577949989917,0.0987212345343389,124.93,69.76,0.0
5288,0.137325484376156,0.0872760281666815,114.41,69.76,0.0
5289,0.164272055898374,0.178400945555561,106.84,69.76,0.0
5290,0.320284937978009,0.322373356956599,86.1,69.76,0.0
5291,0.294990856164087,0.488247097478779,71.6,69.76,0.0
5292,0.33436210111981,0.415811338854803,57.09,69.76,28060.0
5293,0.537648855066388,0.24299592061208,40.49,69.76,112240.0
5294,0.421734761240647,0.121156993158315,32.18,69.76,112240.0
5295,0.28970059154456,0.471045329483616,40.24,69.76,112240.0
5296,0.246411492067299,0.254372475771311,57.81,69.76,112240.0
5297,0.179378571169439,0.366456697711262,80.52,69.76,112240.0
5298,0.0738432849053552,0.276088709110425,101.92,69.76,112240.0
5299,0.0114498198212616,0.119435244599225,138.49,69.76,112240.0
5300,0.0,0.14077972398902,197.31,69.76,112240.0
5301,0.0,0.146685540280636,135.0,69.76,112240.0
5302,0.0,0.15077972398902,102.0,69.76,112240.0
5303,0.0,0.107964305746297,93.56,69.76,112240.0
5304,0.0,0.0838380462684771,103.71,69.76,112240.0
5305,0.0,0.0859715302157498,83.92,69.76,0.0
5306,0.0,0.144580366754316,67.34,69.76,0.0
5307,0.0,0.165582590028545,64.3,69.76,0.0
5308,0.0,0.15803001967043,53.31,69.76,0.0
5309,0.0061928276411098,0.277673155252661,64.36,69.76,0.0
5310,0.0357774195949772,0.170497854063842,80.0,69.76,0.0
5311,0.201429774295281,0.0842060348693143,88.41,69.76,0.0
5312,0.203153107654197,0.0606882775796153,59.4,69.76,0.0
5313,0.41016405215902,0.180848375197446,31.31,69.76,0.0
5314,0.207815747091133,0.124274686077741,8.98,69.76,0.0
5315,0.148524710688402,0.134274686077741,0.6,70.285,0.0
5316,0.38202745907827,0.183284133821423,-0.03,70.46,0.0
5317,0.250228562628739,0.169846151923218,-0.16,70.46,0.0
5318,0.184309764734432,0.371685079376983,-0.8,70.46,0.0
5319,0.184309747318275,0.401685079376983,-0.11,70.46,0.0
5320,0.237028013350776,0.384366132487145,-0.01,70.46,0.0
5321,0.182212506182175,0.241147712589857,2.55,70.46,0.0
5322,0.0804258515030506,0.329144094105589,41.78,70.46,0.0
5323,0.0107458217018224,0.423350128974903,81.04,70.46,0.0
5324,0.0,0.435797558616789,124.97,70.46,0.0
5325,0.0,0.275994325416727,118.05,70.46,0.0
5326,0.0,0.261547776960129,113.46,70.46,0.0
5327,0.0,0.172927269403653,93.23,70.46,0.0
5328,0.0,0.147341742090815,85.09,70.46,0.0
5329,0.0,0.0718452707379302,92.13,70.46,0.0
5330,0.0,0.0306882775796152,87.28,70.46,0.0
5331,0.0,0.0275642413760239,84.67,70.46,0.0
5332,0.0,0.01,82.93,70.46,0.0
5333,0.0078162387072055,0.0345949750565193,85.52,70.46,0.0
5334,0.0502303329288542,0.0894095121139541,88.68,70.46,0.0
5335,0.102697378355383,0.0382525189556392,76.01,70.46,0.0
5336,0.125519222788125,0.0365620181017956,31.86,70.46,0.0
5337,0.183479059223758,0.0370307336804953,0.2,70.46,0.0
5338,0.279383585245655,0.01,-3.0,70.46,0.0
5339,0.165316336092088,0.365811338854803,-12.2,70.46,0.0
5340,0.152627524172393,0.267778381900079,-22.49,70.46,0.0
5341,0.141190339716526,0.255342623276103,-40.77,70.46,0.0
5342,0.216482505471836,0.35365212242226,-40.09,70.46,0.0
5343,0.389408281044128,0.452399089441869,-29.67,70.46,0.0
5344,0.350636481013283,0.543455355622321,-8.2,70.46,0.0
5345,0.160642471818336,0.450582957189082,0.07,70.46,0.0
5346,0.0827553367472277,0.470983021559354,48.84,70.46,0.0
5347,0.0103690669798401,0.384427346741724,106.55,70.46,0.0
5348,0.0,0.257107571787697,125.43,70.46,0.0
5349,0.0,0.224303824562884,133.0,70.46,0.0
5350,0.0,0.210177565085064,117.85,70.46,0.0
5351,0.0,0.241868065938908,106.64,70.46,0.0
5352,0.0,0.314272576857637,106.71,70.46,0.0
5353,0.0,0.252896021698406,104.17,70.46,0.0
5354,0.0,0.163241215098266,99.96,70.46,0.0
5355,0.0,0.120091446409404,95.14,70.46,0.0
5356,0.0,0.0984009455555608,96.49,70.46,0.0
5357,0.0128175554433357,0.0538059704990415,114.97,70.46,0.0
5358,0.0879704110912039,0.0438059704990415,106.44,70.46,0.0
5359,0.235952102507502,0.0523787784334588,71.02,70.46,0.0
5360,0.394732832770348,0.03,27.8,70.46,0.0
5361,0.532495624610364,0.0286891587649032,0.0,70.46,0.0
5362,0.589155172559971,0.0265620181017956,-5.01,70.46,0.0
5363,0.597502429590748,0.03,-14.99,70.46,0.0
5364,0.627859188890529,0.0386891587649032,-32.04,70.46,0.0
5365,0.643007271544709,0.04,-59.96,70.46,0.0
5366,0.560301075818085,0.03,-50.09,70.46,0.0
5367,0.50454858014986,0.0080329569547236,-31.42,70.46,0.0
5368,0.38364090595963,0.0,-4.97,70.46,0.0
5369,0.225160635552442,0.0621592164325432,1.46,70.46,0.0
5370,0.0779410861483263,0.36569976892322,88.14,70.46,0.0
5371,0.0087036336367088,0.332582076003793,128.8,70.46,0.0
5372,0.0,0.261868065938908,137.18,70.46,0.0
5373,0.0,0.231179788359292,126.15,70.46,0.0
5374,0.0,0.231179788359292,109.99,70.46,0.0
5375,0.0,0.165363028027629,97.28,70.46,0.0
5376,0.0,0.1166534645112,104.98,70.46,0.0
5377,0.0,0.119089223135176,94.62,70.46,0.0
5378,0.0,0.1466534645112,85.3,70.46,0.0
5379,0.0,0.199803233200062,86.6,70.46,0.0
5380,0.0,0.269206402029851,88.85,70.46,0.0
5381,0.0123997641715204,0.281930373863169,114.54,70.46,0.0
5382,0.0893832204406365,0.314077919277803,153.82,70.46,0.0
5383,0.242104230794423,0.306541707093385,153.82,70.46,0.0
5384,0.403655604850943,0.0680329569547236,115.25,70.46,0.0
5385,0.542996733413677,0.0872439523972458,69.9,70.46,0.0
5386,0.641370433810796,0.227090104320464,40.12,70.46,0.0
5387,0.69895589473291,0.379249320753007,16.04,70.46,0.0
5388,0.701035595533993,0.408247097478779,10.06,70.46,0.0
5389,0.610090920156968,0.371685079376983,6.98,70.46,0.0
5390,0.466934484490624,0.371685079376983,13.8,70.46,0.0
5391,0.449609223548534,0.370708588588026,27.87,70.46,0.0
5392,0.396294360780217,0.442399089441869,48.65,70.46,0.0
5393,0.234408962078384,0.48792763656419,89.29,70.46,0.0
5394,0.0811308881039966,0.589697912809528,122.78,70.46,0.0
5395,0.0089558011330434,0.625816947817895,206.02,70.46,0.0
5396,0.0,0.6506572173606,224.84,70.46,0.0
5397,0.0,0.713112365185681,128.34,70.46,0.0
5398,0.0,0.668247191221895,106.88,70.46,0.0
5399,0.0,0.644860674294232,100.05,70.46,0.0
5400,0.0,0.670999098503704,99.64,70.46,0.0
5401,0.0,0.623144440955117,87.91,70.46,0.0
5402,0.0,0.610437655359684,86.6,70.46,0.0
5403,0.0,0.58928066220137,84.79,70.46,0.0
5404,0.0,0.585894145273706,84.76,70.46,0.0
5405,0.0119328379060214,0.65518233817204,101.37,70.46,0.0
5406,0.0916248005282997,0.635048613617438,125.66,70.46,0.0
5407,0.249170792048382,0.423463370658717,133.71,70.46,0.0
5408,0.413490538368214,0.237090104320464,117.89,70.46,0.0
5409,0.55413489235112,0.198400945555561,87.81,70.46,0.0
5410,0.631775065616877,0.179846151923218,66.67,70.46,0.0
5411,0.645204139001288,0.169846151923218,55.94,70.46,0.0
5412,0.654345731876799,0.181838927453765,43.01,70.46,0.0
5413,0.543648521166648,0.201838927453765,40.37,70.46,0.0
5414,0.507764932448452,0.20952586294444,47.96,70.46,0.0
5415,0.463154353834533,0.247090104320464,64.15,70.46,0.0
5416,0.374215344567136,0.257090104320464,86.0,70.46,0.0
5417,0.229279223932302,0.25080545647429,105.0,70.46,0.0
5418,0.0765100227879865,0.521733607063231,121.04,70.46,0.0
5419,0.0074802470567877,0.564512449866963,202.72,70.46,0.0
5420,0.0,0.682347718214444,205.35,70.46,0.0
5421,0.0,0.762004634034688,128.9,70.46,0.0
5422,0.0,0.712404698404961,111.48,70.46,0.0
5423,0.0,0.682321985729173,104.99,70.46,0.0
5424,0.0,0.736205153684026,87.73,70.46,0.0
5425,0.0,0.614834941808961,90.79,70.46,0.0
5426,0.0,0.590437655359685,87.73,70.46,0.0
5427,0.0,0.568304171412412,93.4,70.46,0.0
5428,0.0,0.542404698404961,93.6,70.46,0.0
5429,0.0097663668098109,0.568195726251353,107.1,70.46,0.0
5430,0.07981861482589,0.684413550879857,129.74,70.46,0.0
5431,0.224690721414823,0.367483825406572,136.62,70.46,0.0
5432,0.383705167853318,0.246433902510284,120.96,70.46,0.0
5433,0.523651694807497,0.246087881046236,108.79,70.46,0.0
5434,0.621763743913777,0.247879108877942,83.08,70.46,0.0
5435,0.660161283013208,0.229846151923218,77.24,70.46,0.0
5436,0.661575677513272,0.203284133821423,72.85,70.46,0.0
5437,0.640466072221479,0.199846151923218,75.38,70.46,0.0
5438,0.568814894735149,0.134274686077741,74.71,70.46,0.0
5439,0.498904475214008,0.106710444701717,81.74,70.46,0.0
5440,0.367851207660592,0.162815418242723,94.36,70.46,0.0
5441,0.209919852081039,0.444834848065845,105.59,70.46,0.0
5442,0.0670802696094383,0.365768420131647,111.48,70.46,0.0
5443,0.0056133492956225,0.43341878018333,161.41,70.46,0.0
5444,0.0,0.509270194220112,218.92,70.46,0.0
5445,0.0,0.662053989785125,148.7,70.46,0.0
5446,0.0,0.713114568148902,120.43,70.46,0.0
5447,0.0,0.667238624663501,109.95,70.46,0.0
5448,0.0,0.552693739678492,110.33,70.46,0.0
5449,0.0,0.525842680303165,109.66,70.46,0.0
5450,0.0,0.521690688340075,105.3,70.46,0.0
5451,0.0,0.444666297943745,94.74,70.46,0.0
5452,0.0,0.397170707776148,96.02,70.46,0.0
5453,0.0083297184997809,0.299137750821424,108.91,70.46,0.0
5454,0.074224399492326,0.52380137708637,119.75,70.46,0.0
5455,0.215863080369538,0.402852915489019,120.71,70.46,0.0
5456,0.374571728025503,0.173658465706425,114.97,70.46,0.0
5457,0.515813219245004,0.28365212242226,91.12,70.46,0.0
5458,0.615775594019142,0.237410393299242,59.1,70.46,0.0
5459,0.674355856172158,0.24952586294444,19.94,70.46,0.0
5460,0.689973358850065,0.24952586294444,9.86,70.46,0.0
5461,0.669741476952877,0.287879108877942,0.01,70.46,0.0
5462,0.609608188161972,0.26952586294444,-0.04,70.46,0.0
5463,0.502085092357981,0.267879108877942,4.25,70.46,0.0
5464,0.359433627093721,0.267090104320464,33.41,70.46,0.0
5465,0.201206945445417,0.322618651442785,77.26,70.46,0.0
5466,0.0616722349880395,0.485102937753009,119.93,70.46,0.0
5467,0.0045541108960997,0.472453960412282,142.51,70.46,0.0
5468,0.0,0.636874042062536,160.3,70.46,0.0
5469,0.0,0.782801356775362,140.84,70.46,0.0
5470,0.0,0.741053875731001,118.87,70.46,0.0
5471,0.0,0.694834941808961,94.94,70.46,0.0
5472,0.0,0.783885558404305,108.97,70.46,0.0
5473,0.0,0.720331413161846,86.78,70.46,0.0
5474,0.0,0.677870750116788,85.58,70.46,0.0
5475,0.0,0.700705370074385,85.83,70.46,0.0
5476,0.0,0.664217518400992,87.76,70.46,0.0
5477,0.0007512515133258,0.221554120244295,92.05,70.46,0.0
5478,0.0145115321629422,0.125343638826524,128.42,70.46,0.0
5479,0.0284370537484503,0.0894031688297891,134.91,70.46,0.0
5480,0.0442732759241739,0.16252720503338,124.83,70.46,0.0
5481,0.0678246278481892,0.0959651869315847,100.95,70.46,0.0
5482,0.0742717389068081,0.131770276245338,76.15,70.46,0.0
5483,0.0834321826820063,0.243650200688387,59.83,70.865,0.0
5484,0.133052406924026,0.271216363798284,50.68,71.0,0.0
5485,0.334902126665352,0.255431679236056,49.93,71.0,0.0
5486,0.48865905121242,0.179846151923218,47.57,71.0,0.0
5487,0.469988461213155,0.109377436344518,55.16,71.0,0.0
5488,0.370319202236676,0.0803679886008371,82.67,71.0,0.0
5489,0.210795146060799,0.119089223135176,103.76,71.0,0.0
5490,0.0655403398102005,0.132778842803732,134.92,71.0,0.0
5491,0.0047708769021095,0.0462738048924532,230.52,71.0,0.0
5492,0.0,0.0141262594778196,243.12,71.0,0.0
5493,0.0,0.0,171.83,71.0,0.0
5494,0.0,0.0,134.54,71.0,0.0
5495,0.0,0.0,116.17,71.0,0.0
5496,0.0,0.0,107.11,71.0,0.0
5497,0.0,0.0065620181017956,109.26,71.0,0.0
5498,0.0,0.0065620181017956,103.13,71.0,0.0
5499,0.0,0.0,101.82,71.0,0.0
5500,0.0,0.0065620181017956,110.59,71.0,0.0
5501,0.0027577182706597,0.0165620181017956,110.84,71.0,0.0
5502,0.0297956814241307,0.0462417291230175,106.7,71.0,0.0
5503,0.111217066258955,0.0784009455555608,103.97,71.0,0.0
5504,0.331198260563884,0.0423787784334588,103.43,71.0,0.0
5505,0.523491477775586,0.0365620181017956,84.0,71.0,0.0
5506,0.605773901572225,0.0570307336804953,69.49,71.0,0.0
5507,0.624966837225742,0.04,54.28,71.0,0.0
5508,0.610455885101428,0.04,46.93,71.0,0.0
5509,0.60622830382298,0.0286891587649032,40.71,71.0,0.0
5510,0.59077687953782,0.0180329569547236,39.43,71.0,0.0
5511,0.497713672333752,0.0,39.56,71.0,0.0
5512,0.365991317852926,0.0,59.09,71.0,0.0
5513,0.206960299339646,0.0,88.4,71.0,0.0
5514,0.0597187760947141,0.0134379818982043,119.68,71.0,0.0
5515,0.0036748167375145,0.326686727693435,140.56,71.0,0.0
5516,0.0,0.318931969058522,149.18,71.0,0.0
5517,0.0,0.237436125784513,126.98,71.0,0.0
5518,0.0,0.271642160653827,116.7,71.0,0.0
5519,0.0,0.464440392658664,105.82,71.0,0.0
5520,0.0,0.576156625997778,111.82,71.0,0.0
5521,0.0,0.543501305372887,112.8,71.0,0.0
5522,0.0,0.532767078042706,106.17,71.0,0.0
5523,0.0,0.446162141217754,106.22,71.0,0.0
5524,0.0,0.419920412094737,104.75,71.0,0.0
5525,0.0061684983924884,0.550357051904001,104.97,71.0,0.0
5526,0.0692379885879472,0.577921293280025,99.53,71.0,0.0
5527,0.219217046690625,0.630628078875458,95.2,71.0,0.0
5528,0.364501575328486,0.577161880299415,88.2,71.0,0.0
5529,0.510357850920693,0.536225652178668,82.32,71.0,0.0
5530,0.60985923273495,0.238399023821688,72.12,71.0,0.0
5531,0.650337055585053,0.137304338587635,72.52,71.0,0.0
5532,0.665652952672497,0.0611569931583149,66.03,71.0,0.0
5533,0.635601171578427,0.0945949750565193,33.64,71.0,0.0
5534,0.549271228618034,0.171838927453765,17.72,71.0,0.0
5535,0.420539441452991,0.287079261366743,51.28,71.0,0.0
5536,0.349060669482584,0.312261787025015,69.86,71.0,0.0
5537,0.198362710182855,0.272556343518523,82.39,71.0,0.0
5538,0.0584088310280401,0.261868065938908,93.85,71.0,0.0
5539,0.0031916059002421,0.29742151748231,109.93,71.0,0.0
5540,0.0,0.275774763415812,115.68,71.0,0.0
5541,0.0,0.411271234768697,109.83,71.0,0.0
5542,0.0,0.447858985355763,111.4,71.0,0.0
5543,0.0,0.390615032958517,99.45,71.0,0.0
5544,0.0,0.454734949152172,97.39,71.0,0.0
5545,0.0,0.369137750821424,90.1,71.0,0.0
5546,0.0,0.311893798424178,88.7,71.0,0.0
5547,0.0,0.248081484640972,84.86,71.0,0.0
5548,0.0,0.333672339687554,84.5,71.0,0.0
5549,0.0028550387743174,0.220517243264948,87.97,71.0,0.0
5550,0.0364551443180203,0.201205520844563,129.0,71.0,0.0
5551,0.164686587724437,0.0438380462684771,152.33,71.0,0.0
5552,0.325858790693959,0.0638380462684772,129.6,71.0,0.0
5553,0.487736734217768,0.251536652777062,112.58,71.0,0.0
5554,0.583971479504129,0.0772760281666815,96.9,71.0,0.0
5555,0.637133955994037,0.0503679886008371,89.74,71.0,0.0
5556,0.648432558458507,0.0065620181017956,84.38,71.0,0.0
5557,0.584195697359677,0.0,78.87,71.0,0.0
5558,0.509964794485146,0.01,80.21,71.0,0.0
5559,0.466788729879479,0.0470307336804953,79.9,71.0,0.0
5560,0.334576158435534,0.0745949750565193,84.05,71.0,0.0
5561,0.17889820844939,0.189803233200062,100.7,71.0,0.0
5562,0.0482715667386424,0.153215482612996,113.97,71.0,0.0
5563,0.0018922296854025,0.0555971983307476,200.0,71.0,0.0
5564,0.0,0.02,203.83,71.0,0.0
5565,0.0,0.0711506498741499,140.11,71.0,0.0
5566,0.0,0.0145949750565193,100.82,71.0,0.0
5567,0.0,0.0382525189556392,86.2,71.0,0.0
5568,0.0,0.0238059704990415,93.6,71.0,0.0
5569,0.0,0.0787212345343389,89.55,71.0,0.0
5570,0.0,0.789232134515122,88.5,71.0,0.0
5571,0.0,0.237053528881473,89.31,71.0,0.0
5572,0.0,0.23695280190361,86.19,71.0,0.0
5573,0.0029635487116581,0.326463040995427,89.97,71.0,0.0
5574,0.0459109679754362,0.409826028401039,123.06,71.0,0.0
5575,0.164079433683801,0.300928150588941,133.23,71.0,0.0
5576,0.345192776428927,0.152281910547194,122.97,71.0,0.0
5577,0.487957479446147,0.164274686077741,103.09,71.0,0.0
5578,0.589708195860592,0.211961621568416,75.01,71.0,0.0
5579,0.649164528546177,0.223284133821422,50.13,71.0,0.0
5580,0.672983317694206,0.31999457852314,37.69,71.0,0.0
5581,0.650963318142408,0.415097328789917,18.22,71.0,0.0
5582,0.584521306566225,0.407558819899164,20.36,71.0,0.0
5583,0.459510049007306,0.506247978664067,48.9,71.0,0.0
5584,0.25171673500901,0.381685079376983,82.15,71.0,0.0
5585,0.113808953155598,0.416801891111122,104.5,71.0,0.0
5586,0.0332984056704295,0.429937598332622,118.07,71.0,0.0
5587,0.0010669662095908,0.307490168690737,158.81,71.0,0.0
5588,0.0,0.261930373863169,154.71,71.0,0.0
5589,0.0,0.257367474576086,120.89,71.0,0.0
5590,0.0,0.230833766895244,103.82,71.0,0.0
5591,0.0,0.135965186931585,97.96,71.0,0.0
5592,0.0,0.0641262594778196,87.36,71.0,0.0
5593,0.0,0.0465620181017956,82.0,71.0,0.0
5594,0.0,0.0638059704990415,65.93,71.0,0.0
5595,0.0,0.0779643057462967,56.09,71.0,0.0
5596,0.0,0.0821592164325432,60.42,71.0,0.0
5597,0.0029114978397159,0.0752511768666988,59.95,71.0,0.0
5598,0.0380631749446868,0.0648145370574348,81.3,71.0,0.0
5599,0.116623704894225,0.0545949750565193,85.92,71.0,0.0
5600,0.286463197105884,0.0465620181017956,87.38,71.0,0.0
5601,0.288538397360425,0.02,53.16,71.0,0.0
5602,0.275336479624379,0.0,0.16,71.0,0.0
5603,0.326224136000302,0.0,-4.95,71.0,0.0
5604,0.296474566252341,0.01,-13.01,71.0,0.0
5605,0.217978052315147,0.0,-20.32,71.0,0.0
5606,0.211269466152487,0.0,-21.28,71.0,0.0
5607,0.357558363424263,0.0,-16.05,71.0,0.0
5608,0.30403154955984,0.0,-12.64,71.0,0.0
5609,0.164427390724004,0.0,2.01,71.0,0.0
5610,0.0417585102693805,0.0,67.26,71.0,0.0
5611,0.0011475184074514,0.0065620181017956,101.89,71.0,0.0
5612,0.0,0.0241262594778196,140.35,71.0,0.0
5613,0.0,0.035585527312838,130.96,71.0,0.0
5614,0.0,0.0772760281666815,103.42,71.0,0.0
5615,0.0,0.289451696516037,85.65,71.0,0.0
5616,0.0,0.35161091294858,78.94,71.0,0.0
5617,0.0,0.438386977831316,73.04,71.0,0.0
5618,0.0,0.155283252636135,80.46,71.0,0.0
5619,0.0,0.439949550579879,80.17,71.0,0.0
5620,0.0,0.33552312564546,70.23,71.0,0.0
5621,0.0042657354970626,0.342992983327787,85.42,71.0,0.0
5622,0.0647617145657298,0.319206402029851,99.95,71.0,0.0
5623,0.210567038076861,0.431651909937864,129.46,71.0,0.0
5624,0.330224408103386,0.618909736316239,113.05,71.0,0.0
5625,0.259740392804004,0.693745771794884,73.1,71.0,0.0
5626,0.538239753078981,0.626205059940911,14.8,71.0,0.0
5627,0.563540642324713,0.80780411438535,0.0,71.0,0.0
5628,0.467009610073835,0.831562385262332,-0.38,71.0,0.0
5629,0.480721888536603,0.704734121087983,-2.56,71.0,0.0
5630,0.480600198609469,0.823998143886308,-1.51,71.0,0.0
5631,0.394552153775546,0.80780411438535,-4.35,71.0,0.0
5632,0.289181382623015,0.788172102986187,-0.09,71.0,0.0
5633,0.179049466585785,0.538295625165027,24.89,71.0,46427.5
5634,0.0499872399202389,0.66998612601887,89.46,71.0,185710.0
5635,0.0012806485980082,0.692447617128117,112.74,71.0,185710.0
5636,0.0,0.570637828159495,111.5,71.0,185710.0
5637,0.0,0.626217012188168,109.99,71.0,46427.5
5638,0.0,0.618884003830969,95.48,71.0,0.0
5639,0.0,0.425797558616789,79.22,71.0,0.0
5640,0.0,0.647926902243116,51.9,71.0,0.0
5641,0.0,0.643092975984576,45.87,71.0,0.0
5642,0.0,0.561074467968759,38.51,71.0,0.0
5643,0.0,0.561665783918993,26.36,71.0,0.0
5644,0.0,0.763934820411626,26.48,71.0,0.0
5645,0.0042920501079847,0.718298656192436,30.59,71.0,0.0
5646,0.0687205725280252,0.657630595878115,64.22,71.0,0.0
5647,0.182893271977851,0.339215323249699,60.63,71.0,0.0
5648,0.37119709589224,0.237410393299242,43.64,71.0,0.0
5649,0.397791754068316,0.447581615100141,4.06,71.0,0.0
5650,0.412925105549452,0.506280054433502,-0.01,71.0,0.0
5651,0.379254972790867,0.558672894334322,-3.97,70.7975,0.0
5652,0.316181040354625,0.337176222996124,-9.54,70.73,0.0
5653,0.207812744829374,0.492085143747256,-15.32,70.73,0.0
5654,0.339230625751349,0.406525348919689,-16.55,70.73,0.0
5655,0.363844865444593,0.355086485836196,-10.15,70.73,0.0
5656,0.0715551759002189,0.2271221800899,-9.18,70.73,0.0
5657,0.0612377850852885,0.177053528881473,-0.03,70.73,0.0
5658,0.0199426744099451,0.103215482612996,50.2,70.73,0.0
